draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,sigma
672,12057.308504583563,0.9750843090992538,0.02320372495041992,6.0,127.0,0.0,-12055.543932482198,-0.233154646822456,0.6846033082908962,0.30597888466839696,0.32168281292590034,0.13425019938104266
673,12057.640008041373,0.8733773748615854,0.027567250146182155,7.0,127.0,0.0,-12056.219295027722,-0.2387785424221817,0.700618884922219,0.291414711371561,0.3160248001519491,0.13312617781009126
674,12056.545800547769,0.9895104312530354,0.025731010478064465,7.0,127.0,0.0,-12051.921315506215,-0.2533838409713607,0.7150450150713101,0.2815438960442089,0.32004399820158574,0.1331182460606889
675,12057.923634118524,0.9798248242564489,0.027611744434291367,7.0,127.0,0.0,-12055.34790820092,-0.24944340358196196,0.7133051202865299,0.2814329807079827,0.31722169644278225,0.1334010839588835
676,12058.519042918448,0.9962390121235337,0.02320372495041992,7.0,255.0,0.0,-12055.994024371646,-0.25627472103027604,0.7056757639468774,0.2919866229992692,0.31469950435602084,0.13319163488045774
677,12056.946276744378,0.9153590593261993,0.027567250146182155,7.0,127.0,0.0,-12053.67229109405,-0.2545017134452965,0.702677619894961,0.2923356790915627,0.32599416224161704,0.1346247906645762
678,12055.714098745118,0.9102664078804562,0.025731010478064465,7.0,127.0,0.0,-12052.868190190029,-0.26985548459093667,0.7134934942675171,0.28748203046416176,0.31489030437729737,0.13525706439044624
679,12059.07972688076,0.8268768882461285,0.027611744434291367,6.0,99.0,0.0,-12055.676895043149,-0.24501644262293748,0.6963660709860465,0.29815870801721356,0.31499499864458125,0.13482319256738184
680,12058.61470477771,0.9971938553348444,0.02320372495041992,7.0,127.0,0.0,-12057.54606716292,-0.25010999506970844,0.6960267184946648,0.29867270734869505,0.32427607019974886,0.13455705887219463
681,12056.790249966258,0.9067570072947628,0.027567250146182155,6.0,127.0,0.0,-12053.52974436667,-0.23969063508168253,0.7001318631646928,0.2912049182689871,0.3210343579016623,0.13463031949804843
682,12057.948432756608,0.9997221320809148,0.025731010478064465,7.0,127.0,0.0,-12055.107004299683,-0.26174542406632967,0.7090895471628094,0.29020743177646857,0.3189620008152479,0.13430175304922196
683,12058.93689751889,0.9999875313126035,0.027611744434291367,7.0,255.0,0.0,-12057.824468651439,-0.2473677356394139,0.7162585061772617,0.2788607663302864,0.3137086561971353,0.13412720106432924
684,12057.549324815602,0.9999777939698351,0.02320372495041992,7.0,191.0,0.0,-12055.785960479221,-0.24443919842523829,0.7084147957001165,0.28665453207884967,0.30925563762936814,0.13624110659687705
685,12058.167205399019,0.994501939469162,0.027567250146182155,6.0,67.0,0.0,-12056.417063267267,-0.24769035916223692,0.6990933929283651,0.2969381731143393,0.3146797956266462,0.13533871532885758
686,12057.82739122904,0.9666463794899521,0.025731010478064465,7.0,127.0,0.0,-12055.631279854151,-0.2407639994361046,0.6912317767921732,0.3017077103543017,0.3165404120993788,0.13309742626797597
687,12056.563933829024,0.8166410023085443,0.027611744434291367,7.0,127.0,0.0,-12055.070458624785,-0.2645526206315064,0.7196903721999438,0.2811317176550315,0.3119766561867233,0.1357071070917839
688,12054.370503638107,0.9991542869077936,0.02320372495041992,7.0,127.0,0.0,-12047.35876099569,-0.23717550153768097,0.728805283318208,0.26427068839233875,0.3049996467345262,0.1363993771968993
689,12056.756161683907,0.9780511050984462,0.027567250146182155,6.0,63.0,0.0,-12055.036486006768,-0.2436498417253374,0.7084947030629483,0.2849690067125866,0.32184698820433555,0.13377909243490338
690,12055.831490423376,0.8851814249954123,0.025731010478064465,6.0,63.0,0.0,-12055.058976722657,-0.24667409192628179,0.6952841704059979,0.3012268781991335,0.3114905469590186,0.1327225216873054
691,12056.940200034898,0.9928891255927985,0.027611744434291367,7.0,127.0,0.0,-12054.607643563702,-0.23627323915393372,0.6901935682370437,0.3013720396229826,0.3215977928581963,0.13299782902840274
692,12053.985222513707,0.9882784527055104,0.02320372495041992,6.0,63.0,0.0,-12052.839099244626,-0.23836010504369906,0.7253552956195223,0.26854711713650303,0.30127537249025393,0.13681723371532237
693,12057.26924077214,0.7810789546538492,0.027567250146182155,6.0,63.0,0.0,-12052.417934142448,-0.24758652666530098,0.7127959316947962,0.28316202884144936,0.314590605292641,0.1350649501015984
694,12058.435711768563,0.8821473439381018,0.025731010478064465,6.0,127.0,0.0,-12053.566900829514,-0.2535206558847633,0.7039686515626256,0.29375088026222085,0.31201015851140224,0.13343547817301152
695,12058.16986444007,0.9125498254403599,0.027611744434291367,6.0,63.0,0.0,-12055.85317700415,-0.24793827788532669,0.6952826999499896,0.3005192541796735,0.317826200439468,0.13385470915135558
696,12056.035588051836,0.9708990269749495,0.02320372495041992,7.0,191.0,0.0,-12050.047067152593,-0.2567487700314405,0.6809869276428024,0.3153051942838188,0.32699248269757214,0.1335659719969063
697,12058.372990941214,0.999635755641139,0.027567250146182155,6.0,63.0,0.0,-12055.545000350587,-0.25776657612995507,0.711807287827773,0.2864851194524303,0.31131561133981395,0.13467268190708315
698,12057.875070274418,0.9951056123118435,0.025731010478064465,7.0,127.0,0.0,-12056.764926950473,-0.2541481676321165,0.7207231152372461,0.27736360804559373,0.306577247514866,0.13523803738666343
699,12054.59681240531,0.9996538285206292,0.027611744434291367,6.0,63.0,0.0,-12053.223102773014,-0.2257082581816686,0.6966636831786427,0.2915624263546968,0.3215754461849902,0.13392177702143993
700,12056.618459303238,0.9936947948942794,0.02320372495041992,7.0,127.0,0.0,-12055.565073089707,-0.25307267013136286,0.6827578428711167,0.31233828469478364,0.3281035907541199,0.1334495500375704
701,12057.208274029588,0.9034221889482087,0.027567250146182155,7.0,127.0,0.0,-12055.341438365906,-0.2433556078342623,0.6918489931728128,0.3021164273329974,0.3215601516401404,0.1354468779564182
702,12058.141842177785,0.9851683745222145,0.025731010478064465,7.0,127.0,0.0,-12056.247239595441,-0.24240038046653026,0.7175739247337101,0.2772454511371228,0.3056574809117775,0.13506464606679913
703,12055.015677584335,0.8995272272961,0.027611744434291367,5.0,31.0,0.0,-12053.566857258977,-0.2276289906718623,0.6965643725943313,0.29270568630098015,0.32040727947191594,0.13369980142836826
704,12058.136739155841,0.999874834574436,0.02320372495041992,6.0,63.0,0.0,-12056.461653972727,-0.25212852145091247,0.6877750389447052,0.3082548241593638,0.32206074033947607,0.13365702166082202
705,12057.559248349155,0.939067452892621,0.027567250146182155,3.0,11.0,0.0,-12056.380873836393,-0.24323602928170268,0.6920564950297572,0.3016333234120656,0.3219810055397374,0.1354978935778061
706,12058.685361837039,0.9999265348753419,0.025731010478064465,6.0,127.0,0.0,-12056.603527772399,-0.2458315836732052,0.7142661299981301,0.2815079030950326,0.30667857790960057,0.13396910531175557
707,12055.165399783644,0.8366995825718806,0.027611744434291367,6.0,63.0,0.0,-12051.824599458785,-0.2463473346447322,0.698685584612846,0.2982582007287105,0.30308679798991284,0.13346952110928256
708,12058.14459738052,0.7833530201592195,0.02320372495041992,2.0,3.0,0.0,-12056.088569561005,-0.2519193632300619,0.6880064221936263,0.3080162596880141,0.32220924220854275,0.13369058533826805
709,12057.02428347808,0.716582936470294,0.027567250146182155,7.0,127.0,0.0,-12052.861779296978,-0.2612620324127574,0.6988641865227676,0.2983846795262686,0.32492771808694565,0.13396000089148866
710,12055.841870790047,0.6728984988758809,0.025731010478064465,4.0,27.0,0.0,-12054.547087006518,-0.24587260301144534,0.7140375189748537,0.28091958996273375,0.30543245546118974,0.13416164663780572
711,12055.000700540271,0.8055733277682993,0.027611744434291367,6.0,127.0,0.0,-12049.38569510375,-0.22040520368959726,0.6859720354812862,0.3016896466777622,0.31501454903664033,0.13330899987925823
712,12059.019957159353,0.9873988335779483,0.02320372495041992,6.0,127.0,0.0,-12056.670743949097,-0.24616854582556555,0.6921091370780428,0.3023754885243725,0.32005805194494324,0.1344143085770771
713,12057.528820406957,1.0,0.027567250146182155,6.0,127.0,0.0,-12054.316251786166,-0.2510538743920005,0.7182832322902881,0.2775541272322875,0.3112577373906745,0.13523621162728947
714,12055.705829184422,0.904428013624635,0.025731010478064465,2.0,3.0,0.0,-12053.989654076404,-0.24491189424151436,0.7148149545704432,0.2819446595849498,0.30528743690238774,0.1341637589213495
715,12057.784331979898,0.8601260823424672,0.027611744434291367,7.0,127.0,0.0,-12052.73423876329,-0.25888625898291207,0.7187952117555875,0.2790003065818762,0.3162303574406589,0.13553841106215792
716,12056.744724975099,0.9571453897390485,0.02320372495041992,7.0,191.0,0.0,-12054.557674485308,-0.2501449391095455,0.701714217176505,0.29586152372637203,0.3054613045718146,0.13399268731339617
717,12059.292828608734,0.9737848364974945,0.027567250146182155,7.0,127.0,0.0,-12056.824979057908,-0.2515916140027503,0.7008274090686736,0.29488086820296805,0.32050178133743246,0.13418811370490852
718,12058.136702615164,0.9955854005180171,0.025731010478064465,7.0,167.0,0.0,-12055.310211620863,-0.23449436838455184,0.703882326245552,0.2873269427564263,0.3137694168333231,0.1342518075412635
719,12056.89746262152,0.9988550781005613,0.027611744434291367,7.0,127.0,0.0,-12055.473599477504,-0.2467161646969052,0.691432515992691,0.3037370139488992,0.3177663388798228,0.13227995920447252
720,12059.426400149301,0.9935999669189891,0.02320372495041992,6.0,127.0,0.0,-12055.895099035119,-0.24634012459176255,0.7029445726870913,0.29221645240908045,0.3141765004712227,0.1338282202854273
721,12052.656180376238,0.999313313589355,0.027567250146182155,7.0,127.0,0.0,-12051.405305428674,-0.22622705042492391,0.6731118456247853,0.31599419112665456,0.3192513959127224,0.1320023549362972
722,12058.196498413517,0.9900369065528697,0.025731010478064465,7.0,127.0,0.0,-12057.167813899605,-0.25652673774577367,0.7027762747942637,0.2946679844751438,0.31575545114217013,0.13324684849154647
723,12052.962844903814,0.6062952949427983,0.027611744434291367,6.0,63.0,0.0,-12048.860404203671,-0.25695629217492305,0.6895090339386768,0.30757198301193234,0.3229739041895864,0.1310061556706545
724,12058.752764234976,0.9333610153211005,0.02320372495041992,7.0,255.0,0.0,-12057.882343300213,-0.24431393745879323,0.7148790945186962,0.27921396936866394,0.3127930659011506,0.13442801837672028
725,12053.142446816799,0.9986430677394774,0.027567250146182155,5.0,31.0,0.0,-12052.55602537153,-0.22809491873258575,0.6734485623820413,0.3160926373335023,0.3197837832119529,0.13207060123001246
726,12059.241857219868,0.9948266807012285,0.025731010478064465,6.0,67.0,0.0,-12057.232208541242,-0.25060951231675754,0.7052279929273335,0.29075876157513764,0.31784116884993224,0.1339637205719158
727,12054.117970136453,0.7423335234819363,0.027611744434291367,7.0,127.0,0.0,-12049.583995466228,-0.25296405236246405,0.7228160830181013,0.2746729851324297,0.3102574655468706,0.13743007309341276
728,12055.147358965221,0.9627026250148011,0.02320372495041992,6.0,127.0,0.0,-12053.476365341083,-0.26156616226772433,0.732975613451736,0.2672982325637768,0.30293408851730075,0.13326210669035213
729,12055.988542248342,0.9192882556715575,0.027567250146182155,6.0,63.0,0.0,-12051.652703552021,-0.2298008143453013,0.6798638201001704,0.31030403435671633,0.3154423730966583,0.13359031985312128
730,12055.633915568093,0.9693951928140099,0.025731010478064465,7.0,127.0,0.0,-12055.102088918657,-0.2454689022216592,0.6729827113106694,0.32019733396217503,0.3265819578724904,0.13466999632409093
731,12055.99654764658,0.98165526315522,0.027611744434291367,7.0,127.0,0.0,-12050.199367073852,-0.23883234072250703,0.7018841054082771,0.29160924358351253,0.30781587693539375,0.13212400323449194
732,12056.910779547377,0.9407364905533444,0.02320372495041992,7.0,255.0,0.0,-12052.602442711732,-0.24247607102823904,0.6935692531901672,0.29866720604326025,0.32598607085369596,0.13553793668428735
733,12055.204175312585,0.8458577475269308,0.027567250146182155,6.0,63.0,0.0,-12053.28732758788,-0.23283318296839337,0.6747143861816426,0.3172451186553364,0.3144319344793383,0.13391173840769333
734,12055.97396405657,0.7982563342435423,0.025731010478064465,7.0,191.0,0.0,-12051.976168706908,-0.24425639638272093,0.7095711269644731,0.2864773986191556,0.3096301703470363,0.1334027595735384
735,12057.511688776125,0.9471640146147087,0.027611744434291367,7.0,127.0,0.0,-12052.855066727318,-0.26133945046476154,0.6981193393280223,0.3012269337581386,0.3171026600393707,0.1352788724898347
736,12053.841405845433,0.5734656312433274,0.02320372495041992,7.0,131.0,0.0,-12046.477156443007,-0.23747498597032812,0.6959475067889676,0.29393701057152827,0.3244742925151667,0.13473259333653315
737,12058.338457421507,0.9561278893629758,0.027567250146182155,7.0,127.0,0.0,-12052.669628986529,-0.238715480059043,0.6926370416343945,0.3002380133195189,0.31620661655705434,0.13326328252277117
738,12055.770881259568,0.9991226502768956,0.025731010478064465,7.0,127.0,0.0,-12053.848419710563,-0.25781436794690415,0.721344450787916,0.27848725868156865,0.30825425328209705,0.13353153895848868
739,12056.371417669105,0.9979239404397284,0.027611744434291367,6.0,127.0,0.0,-12052.681257476615,-0.2687358206544071,0.6982927992970754,0.30268463737021617,0.31953164078880375,0.13354503409402643
740,12056.070766959128,0.9657118248277545,0.02320372495041992,6.0,111.0,0.0,-12049.903540287796,-0.2586011972728968,0.7006228776140265,0.295183547691827,0.32870897261187054,0.13427988962982534
741,12058.236896798639,0.9517812675025451,0.027567250146182155,7.0,255.0,0.0,-12055.496472267501,-0.2535676137705434,0.718899218497358,0.278289726923658,0.31373611967612514,0.1333862794885286
742,12057.111256766006,0.9998115231777375,0.025731010478064465,6.0,103.0,0.0,-12053.96719328284,-0.25335425787915855,0.7067991106887686,0.2909528515244108,0.31526050097321673,0.13535341671183457
743,12058.283947690206,0.980549518175414,0.027611744434291367,6.0,63.0,0.0,-12055.640176837422,-0.2610547915040468,0.698331271642579,0.29968810516671546,0.32342326191558807,0.1347010326321213
744,12056.849625627496,0.9993971701536117,0.02320372495041992,6.0,63.0,0.0,-12054.769745316256,-0.2621012638291441,0.696082632376791,0.3034107094260702,0.32128320612512573,0.13453408054452348
745,12056.196365247439,0.631507520658182,0.027567250146182155,2.0,3.0,0.0,-12055.962856505097,-0.25349236938260483,0.7191956992797591,0.2785680419093264,0.313880909051425,0.13338806890497043
746,12057.24849754094,0.9164994288204872,0.025731010478064465,6.0,127.0,0.0,-12055.367632524032,-0.25112608252299634,0.7081832120883305,0.2874514646083212,0.3132448218876255,0.13538711650344468
747,12058.777879653844,0.99892524810653,0.027611744434291367,7.0,127.0,0.0,-12057.693392871402,-0.24991891440504252,0.6904575425536492,0.3047749460545916,0.3213233325471124,0.13449448437595732
748,12057.621254530173,0.9994594082520837,0.02320372495041992,7.0,127.0,0.0,-12055.552933935764,-0.236681848479019,0.6945099053843953,0.2964155365066532,0.32145941746417617,0.13398340693098354
749,12054.204838002453,0.9638585240465207,0.027567250146182155,7.0,127.0,0.0,-12053.241772212397,-0.23741997857412572,0.7202068289897423,0.2728276514794688,0.300610255423451,0.13408725602791727
750,12056.245589295773,0.8567127222027382,0.025731010478064465,6.0,87.0,0.0,-12054.024695503156,-0.24818530252404386,0.7117545645487481,0.28292460534915626,0.3138919324773518,0.1323405690609436
751,12055.568391254614,0.6381991035639692,0.027611744434291367,7.0,127.0,0.0,-12052.768685652387,-0.2403600158563397,0.7189510382607668,0.27583973737679024,0.3086025085774197,0.13444097891463663
752,12057.009408914133,0.98805799083076,0.02320372495041992,6.0,127.0,0.0,-12052.26058057954,-0.24504418611161255,0.6914541104842626,0.30120543246297293,0.3272166640176753,0.13348417585579134
753,12056.986445806291,0.9964445649722449,0.027567250146182155,3.0,11.0,0.0,-12054.394851904419,-0.23772341621561907,0.7202022853156738,0.273685796515256,0.30124789764348053,0.1341294328334585
754,12057.442310262755,0.958686462173534,0.025731010478064465,7.0,127.0,0.0,-12054.809363645983,-0.24856189213593494,0.7055579225716607,0.2895397070636312,0.3139135610507901,0.1326345011529922
755,12055.275479513546,0.9997786238117747,0.027611744434291367,7.0,127.0,0.0,-12050.067282316622,-0.2566002632875017,0.6908132471254547,0.3079502839455632,0.31848373967430643,0.13405580389354338
756,12058.631789476985,0.987176676148393,0.02320372495041992,6.0,63.0,0.0,-12053.92975349642,-0.24671963852463766,0.6928563711173426,0.3011674400447107,0.32157754819387213,0.13365772170730722
757,12057.65254957763,0.890845356490577,0.027567250146182155,6.0,63.0,0.0,-12055.169440067126,-0.23897730594241967,0.7215434516535234,0.2720496291754567,0.3075585858270322,0.1342654731299509
